date,symbol,open,high,low,close,volume
2025-05-09,CINF,146.7600,148.2300,146.1400,147.8000,503004
2025-05-09,CL,90.6600,90.9600,89.7100,89.8100,3846266
2025-05-09,CLX,137.8400,138.2100,134.4600,134.7600,1934708
2025-05-09,CMCSA,31.5567,31.6577,31.3820,31.4739,18412035
2025-05-09,CME,282.4400,284.6600,281.9650,284.3500,953432
2025-05-09,CMG,51.1906,51.2700,49.4100,49.7200,16064237
2025-05-09,CMI,307.3600,308.3250,305.1300,306.7100,512901
2025-05-09,CMS,72.2800,72.3500,71.2500,72.2800,2475722
2025-05-09,CNC,62.6600,63.2890,62.0300,62.7900,4416380
2025-05-09,CNP,38.0100,38.1200,37.3150,37.5400,6167263
2025-05-09,COF,189.5000,189.8400,186.4800,187.7600,3178419
2025-05-09,COIN,204.5200,214.1300,198.7700,199.3200,16384204
2025-05-09,COO,82.9800,83.5668,81.9450,82.2700,1265544
2025-05-09,COP,90.8900,91.0700,88.3000,88.5900,7569266
2025-05-09,COR,284.5300,289.2350,282.8100,283.0000,2786140
2025-05-09,COST,1004.6100,1010.7100,998.0500,1008.0900,1176656
2025-05-09,CPAY,329.0300,330.8700,323.2450,327.2900,411498
2025-05-09,CPB,35.4800,35.6950,35.2700,35.3200,1958734
2025-05-09,CPRT,61.8200,62.0600,61.2200,61.5200,2553666
2025-05-09,CPT,117.7000,118.5200,117.0700,117.9800,763524
2025-05-09,CRL,141.2050,143.4600,138.4600,138.7900,920260
2025-05-09,CRWD,418.9450,420.0000,404.6300,410.5700,4693342
2025-05-09,CSCO,60.6550,60.8300,59.4400,59.7700,17480669
2025-05-09,CSGP,75.9300,76.0700,74.1650,74.5700,2300033
2025-05-09,CSX,28.9200,29.1700,28.6550,28.7400,9630192
2025-05-09,CTAS,215.1700,215.4764,214.0000,214.7400,965225
2025-05-09,CTRA,23.3800,23.4550,23.0800,23.3900,5661919
2025-05-09,CTSH,79.2900,79.7500,78.9800,79.1700,3665803
2025-05-09,CTVA,66.8000,67.9300,66.5684,67.7900,4289234
2025-05-09,CVS,67.5000,67.7600,66.8100,66.9700,6357680
2025-05-09,CVX,138.4800,139.3700,137.7000,138.4900,5965723
2025-05-09,CZR,27.8500,28.0700,27.5100,28.0300,3019262
2025-05-09,DAY,58.4400,58.7800,56.4800,56.7100,2943663
2025-05-09,DDOG,110.1200,110.4500,106.8418,107.8800,3603893
2025-05-09,DHR,194.9550,195.5700,189.3200,189.7300,4535963
2025-05-09,DRI,200.0000,200.2500,196.6900,198.4100,1321036
2025-05-09,DVA,143.9400,144.4150,142.7600,143.7600,664542
2025-05-09,ED,108.1466,108.2000,107.0387,107.6800,2248912
2025-05-09,GLW,45.4600,45.5700,44.8250,45.0800,2571360
2025-05-09,GOOG,155.5500,156.4300,153.8300,154.3800,22871035
2025-05-09,GOOGL,154.1700,155.0500,152.2000,152.7500,32435281
2025-05-09,KMX,66.8000,67.0550,65.6800,66.1000,2099257
2025-05-09,KO,70.9900,71.1500,70.4600,70.5200,11228947
2025-05-09,LNT,61.1100,62.6500,60.6750,61.7600,3255142
2025-05-09,MMM,141.2650,142.6200,140.9550,142.6000,2634204
2025-05-09,MO,60.1600,60.1600,59.3600,59.4300,5747703
2025-05-09,SCHW,84.5800,84.7400,83.6200,84.4700,5910125
2025-05-09,STZ,190.9100,191.9500,189.6100,190.0700,1272485
2025-05-09,T,27.5600,28.0200,27.4248,27.8400,29206946
2025-05-09,TECH,50.0000,50.7700,49.7800,49.9400,3168945
2025-05-09,XYZ,50.2300,51.2700,50.0900,50.3600,12274629
2025-05-12,A,110.4500,115.7100,110.4500,115.5500,2873150
2025-05-12,AAPL,210.5270,210.8240,206.3160,210.3470,63910088
2025-05-12,ABBV,180.0000,192.6900,180.0000,190.0700,12792682
2025-05-12,ABNB,133.1600,134.8500,132.1400,134.2100,7198291
2025-05-12,ABT,131.7900,133.6600,130.1017,131.9900,5958544
2025-05-12,ACGL,95.6800,95.8300,92.9800,94.6300,1129280
2025-05-12,ACN,316.5000,322.4700,315.3550,322.0900,3271417
2025-05-12,ADBE,394.3300,397.8200,392.7550,395.9400,3157670
2025-05-12,ADI,222.8700,225.4900,219.1000,223.1500,6358273
2025-05-12,ADM,49.4200,50.3700,49.1500,49.9000,4470109
2025-05-12,ADP,311.8200,312.1400,305.2100,309.3800,1682981
2025-05-12,ADSK,295.9500,297.8600,292.5159,293.2000,1500040
2025-05-12,AEE,96.8100,96.9300,94.9700,95.4200,1314430
2025-05-12,AEP,103.1400,103.6100,100.5700,100.9900,4449894
2025-05-12,AES,11.5200,11.9000,11.3700,11.8700,24137715
2025-05-12,AFL,106.1000,106.8750,104.6168,105.5700,2078237
2025-05-12,AIG,82.8100,83.4900,81.4800,83.4700,5265202
2025-05-12,AIZ,198.9100,202.3300,195.4800,202.0700,475306
2025-05-12,AJG,339.1750,339.1750,325.5300,331.2800,1672355
2025-05-12,AKAM,79.0100,79.7000,77.6150,78.7900,3567317
2025-05-12,ALB,62.4000,63.6400,60.8001,61.5700,3994589
2025-05-12,ALGN,192.3000,196.3800,187.1700,189.0000,1133737
2025-05-12,ALL,203.5000,204.7800,199.3500,202.4900,1331559
2025-05-12,ALLE,144.7800,145.9400,142.6500,143.8000,1109406
2025-05-12,AMAT,166.4400,169.7999,165.6500,167.9900,11724095
2025-05-12,AMCR,44.2339,44.9034,44.0905,44.6643,7724530
2025-05-12,AMD,110.4150,110.6670,106.9800,108.1200,50543396
2025-05-12,AME,177.4700,180.5100,176.5150,179.3800,2214411
2025-05-12,AMGN,266.4700,276.0900,262.9900,274.7600,4216761
2025-05-12,AMP,511.7000,517.1500,510.0050,515.7200,595294
2025-05-12,AMT,217.4400,217.4400,206.9200,207.9200,4450863
2025-05-12,AMZN,210.7100,211.6600,205.7500,208.6400,75205042
2025-05-12,ANET,92.7100,92.8700,90.3600,92.3200,9793636
2025-05-12,AON,354.7650,355.0950,347.7500,353.5700,1288112
2025-05-12,AOS,69.9900,70.8900,69.6700,70.4600,1018661
2025-05-12,APA,17.9000,18.2800,17.5700,17.7100,8596738
2025-05-12,APD,277.3300,281.7600,273.8500,276.2100,1358343
2025-05-12,APH,83.3000,84.9800,82.8750,84.4600,9860252
2025-05-12,APO,140.7700,143.6100,140.4450,143.4500,6407616
2025-05-12,APTV,65.0000,67.0350,64.9900,66.9300,4057926
2025-05-12,ARE,76.2400,76.7500,73.0600,74.2300,2399044
2025-05-12,ATO,159.9350,159.9350,153.8250,155.2300,1275037
2025-05-12,AVB,208.0550,209.2700,207.1450,208.5900,672598
2025-05-12,AVGO,219.4900,221.8000,215.8800,221.5800,25437672
2025-05-12,AVY,176.3800,183.7300,176.2850,183.3400,1466720
2025-05-12,AWK,144.0000,145.4900,137.8600,138.6400,2412499
2025-05-12,AXON,700.0000,703.0000,667.0000,693.1000,878357
2025-05-12,AXP,297.3400,299.1650,294.7300,298.9200,4089025
2025-05-12,AZO,3706.0850,3706.0850,3565.0200,3664.2500,135035
2025-05-12,BA,198.1600,198.7800,193.0600,198.5300,9340695
2025-05-12,BAC,43.3200,43.9550,42.9400,43.3600,44875064
2025-05-12,BALL,53.4600,54.0900,52.5200,53.2300,3246370
2025-05-12,BAX,31.6900,32.6800,31.5600,31.8800,6269026
2025-05-12,BBY,75.2800,76.4000,71.8700,73.3700,5019260
2025-05-12,BDX,171.1950,175.4300,170.6035,175.3400,4736889
2025-05-12,BG,78.3800,80.2800,78.3800,80.1500,2459181
2025-05-12,BIIB,119.6300,124.8200,119.4550,124.4000,2554633
2025-05-12,BK,87.9550,88.5500,86.5200,87.1000,4648688
2025-05-12,BKNG,5179.3050,5230.0000,5088.5200,5194.9900,293837
2025-05-12,BKR,38.1900,38.3600,37.1600,37.6200,7868799
2025-05-12,BLDR,116.1600,120.5550,114.5400,117.9900,2746583
2025-05-12,BLK,961.5800,964.9394,951.1301,958.0300,807999
2025-05-12,BMY,46.1800,48.4152,45.5000,48.1800,25598873
2025-05-12,BR,241.4350,241.4350,233.1400,237.0500,703319
2025-05-12,BRO,112.5450,112.5450,108.9050,110.7600,1574788
2025-05-12,BSX,104.5500,104.5500,101.8200,102.8700,6974620
2025-05-12,BX,148.7500,152.0000,146.5300,149.0000,6669123
2025-05-12,BXP,66.1500,67.1500,65.9600,66.6000,1216094
2025-05-12,C,74.6000,75.6450,74.2900,74.9100,18464084
2025-05-12,CAG,23.3000,23.4700,22.9650,23.3100,8948892
2025-05-12,CAH,148.3950,148.9200,142.9400,148.6200,3997803
2025-05-12,CARR,74.0500,74.4000,72.8400,73.4400,5802043
2025-05-12,CAT,343.1100,351.0000,339.7300,342.5500,4592046
2025-05-12,CB,291.2300,291.2300,282.2750,289.6500,1516364
2025-05-12,CBOE,229.5100,229.5100,215.6500,221.1200,1689674
2025-05-12,CBRE,130.8700,133.8020,130.8600,132.6900,2210091
2025-05-12,CCI,102.8200,102.8200,99.6700,100.4800,3494705
2025-05-12,CCL,21.5900,22.3550,21.5503,22.1300,43025837
2025-05-12,CDNS,320.0000,320.0000,308.5800,311.7700,2439752
2025-05-12,CDW,186.0000,190.0600,185.1200,188.8200,1652607
2025-05-12,CEG,286.3600,291.9900,283.4500,285.2800,4744922
2025-05-12,CF,83.5200,85.0100,82.6100,84.3900,3091209
2025-05-12,CFG,41.2100,42.1000,41.1600,41.5900,6897730
2025-05-12,CHD,91.2650,95.4500,90.9900,95.1800,3965050
2025-05-12,CHRW,93.3800,96.0100,93.0450,95.9500,2228378
2025-05-12,CHTR,410.0000,410.9900,399.4700,402.5200,1064139
2025-05-12,CI,325.0000,328.2550,309.5900,315.7400,3560738
2025-05-12,CINF,150.0700,150.0700,146.9100,150.0000,578840
2025-05-12,CL,89.0700,89.5500,87.6300,89.1400,6071562
2025-05-12,CLX,135.8600,138.2300,134.6000,138.0600,1684465
2025-05-12,CMCSA,31.9886,32.5353,31.7313,31.9059,25129982
2025-05-12,CME,280.4600,280.8500,267.0600,270.4700,4906436
2025-05-12,CMG,51.1500,51.1600,50.1900,50.7600,15890586
2025-05-12,CMI,323.1400,331.3200,321.4950,330.5900,1416683
2025-05-12,CMS,71.5500,71.5500,69.7900,70.0800,2471991
2025-05-12,CNC,63.4000,64.1500,61.1200,62.8700,4852792
2025-05-12,CNP,37.1600,37.3200,36.5800,36.8500,8022511
2025-05-12,COF,198.2300,202.9950,197.4000,199.9500,6841127
2025-05-12,COIN,208.9400,213.6000,205.6100,207.2200,14944202
2025-05-12,COO,84.3000,85.2300,83.6885,84.4400,1484741
2025-05-12,COP,93.3900,94.2200,92.0850,92.2700,8799567
2025-05-12,COR,277.9400,278.6900,271.0000,278.3800,3769335
2025-05-12,COST,1009.7900,1016.9100,992.2400,1016.1500,2069049
2025-05-12,CPAY,340.0700,351.8400,340.0700,349.6700,731249
2025-05-12,CPB,35.3300,36.1600,35.1800,35.9400,3346078
2025-05-12,CPRT,62.6600,62.7100,61.3750,62.1600,4203290
2025-05-12,CPT,119.1000,119.2200,117.9000,118.9500,562499
2025-05-12,CRL,145.4500,147.6400,139.9900,143.0800,2343806
2025-05-12,CRWD,419.6900,429.4700,415.1000,429.4400,3278518
2025-05-12,CSCO,61.6100,61.8500,61.1200,61.6700,23699990
2025-05-12,CSGP,76.7150,76.7750,73.9700,75.3800,3687134
2025-05-12,CSX,29.9800,30.5600,29.7500,30.3100,15707678
2025-05-12,CTAS,218.0100,218.0100,212.6700,216.9900,1913414
2025-05-12,CTRA,24.3000,24.6500,23.8500,24.1300,10753599
2025-05-12,CTSH,81.4400,81.8900,80.6000,81.8100,3264292
2025-05-12,CTVA,69.1300,69.2800,67.4500,67.9600,3809815
2025-05-12,CVS,65.5100,66.4700,63.0500,64.8100,20517403
2025-05-12,CVX,142.4500,143.7100,140.5700,141.6200,8028200
2025-05-12,CZR,29.9830,30.6700,29.6000,30.0800,6864332
2025-05-12,DAY,58.9800,59.6500,57.9716,59.6000,1892245
2025-05-12,DDOG,112.1300,113.5200,111.0300,113.4200,4174720
2025-05-12,DHR,193.7400,200.9500,192.5200,200.8300,7207174
2025-05-12,DRI,202.9200,205.9500,201.4000,203.8500,3983862
2025-05-12,DVA,146.5000,147.0950,142.5000,144.4300,1279627
2025-05-12,ED,105.8900,106.6000,102.9500,103.5400,3918415
2025-05-12,GLW,46.9350,47.3150,46.3400,46.9700,4921014
2025-05-12,GOOG,159.1000,160.4400,157.8898,159.5800,31884901
2025-05-12,GOOGL,157.4850,159.1000,156.2500,158.4600,44138818
2025-05-12,KMX,69.8100,70.2600,68.2400,69.0600,3465707
2025-05-12,KO,70.1450,70.3300,68.7000,69.5300,21539013
2025-05-12,LNT,61.2200,61.3550,58.9750,59.5200,4755721
2025-05-12,MMM,146.0900,150.8200,145.2700,150.3300,4974974
2025-05-12,MO,58.2700,58.2700,56.5200,56.9500,16278627
2025-05-12,SCHW,86.9900,86.9950,84.0600,85.3700,9421879
2025-05-12,STZ,190.4100,191.6500,187.0825,189.9000,1603941
2025-05-12,T,27.0900,27.3000,26.6700,27.0100,57106063
2025-05-12,TECH,51.5400,54.4000,51.3200,53.9000,3352527
2025-05-12,XYZ,53.1850,55.0600,53.1850,55.0200,13204520
2025-05-13,A,115.3900,116.8800,114.8150,115.4200,2845274
2025-05-13,AAPL,209.9870,212.9520,208.5610,212.4830,52018622
2025-05-13,ABBV,189.2600,189.7600,185.4100,188.0000,7523807
2025-05-13,ABNB,134.6200,138.5300,133.7500,138.0500,6890732
2025-05-13,ABT,131.4950,131.7500,128.9200,129.0500,6344898
2025-05-13,ACGL,94.4100,95.3100,93.4000,93.4200,1711699
2025-05-13,ACN,321.8000,325.7100,321.5600,322.5300,2775543
2025-05-13,ADBE,395.9000,399.6700,394.7100,397.4000,2664142
2025-05-13,ADI,221.9650,227.0700,220.2489,226.6800,4373921
2025-05-13,ADM,49.7950,51.3800,49.5100,50.6900,4538726
2025-05-13,ADP,310.0850,310.8600,308.1800,308.1900,1215499
2025-05-13,ADSK,294.1800,298.8300,292.9500,297.0100,1220271
2025-05-13,AEE,94.4500,95.2100,94.0800,94.3200,3421864
2025-05-13,AEP,100.9900,101.2800,99.3800,99.5600,4607400
2025-05-13,AES,11.9550,12.6400,11.9500,12.5500,23720155
2025-05-13,AFL,104.8700,105.8400,104.8700,105.0300,1975752
2025-05-13,AIG,83.6500,84.5900,83.4100,83.6400,3285805
2025-05-13,AIZ,202.8150,204.5050,201.5100,202.4500,527377
2025-05-13,AJG,330.8900,335.3900,330.8900,332.7000,1004025
2025-05-13,AKAM,79.3000,79.5000,78.1100,78.9400,2065847
2025-05-13,ALB,61.5800,62.3500,60.9700,61.8600,3563888
2025-05-13,ALGN,189.8800,191.6600,187.2300,190.4200,764570
2025-05-13,ALL,202.2400,204.2550,201.2987,202.5600,1077483
2025-05-13,ALLE,144.1300,144.8200,142.7800,142.8500,916370
2025-05-13,AMAT,168.8700,174.1799,168.4700,173.0300,8980217
2025-05-13,AMCR,44.5687,44.6643,43.7557,43.8513,7064507
2025-05-13,AMD,109.6000,113.1277,109.0000,112.4600,55659513
2025-05-13,AME,180.0950,182.3300,179.9800,180.5000,1582678
2025-05-13,AMGN,273.8300,273.9150,268.5300,270.4500,2660741
2025-05-13,AMP,515.9850,523.7800,514.0350,519.6900,393159
2025-05-13,AMT,208.0500,208.5000,201.7200,203.9600,4525363
2025-05-13,AMZN,211.0800,214.8400,210.1000,211.3700,56193682
2025-05-13,ANET,92.5300,97.8500,92.2600,97.2500,12100753
2025-05-13,AON,357.0400,360.2200,354.9100,355.0700,1333207
2025-05-13,AOS,70.6700,70.7050,70.0600,70.1200,846302
2025-05-13,APA,17.7800,18.7300,17.7000,18.4600,8695246
2025-05-13,APD,276.7700,277.0600,273.2805,273.6400,868345
2025-05-13,APH,84.7400,86.8000,84.6200,85.7800,8089225
2025-05-13,APO,144.2600,146.8500,143.0000,145.0700,3913180
2025-05-13,APTV,67.0000,68.9775,66.6900,68.7900,2843116
2025-05-13,ARE,74.9450,75.4600,71.7300,72.4000,2025636
2025-05-13,ATO,155.6900,155.9000,153.4500,153.6600,1000978
2025-05-13,AVB,208.2500,208.7200,203.9400,204.7000,794844
2025-05-13,AVGO,222.0000,235.2800,222.0000,232.4200,28790536
2025-05-13,AVY,183.2600,183.8018,181.4350,182.1300,668769
2025-05-13,AWK,137.6200,138.0600,133.2900,133.8400,2330840
2025-05-13,AXON,695.0000,732.1662,694.7100,724.7700,868804
2025-05-13,AXP,299.5000,303.0200,298.8200,302.3000,3532113
2025-05-13,AZO,3667.0900,3694.8400,3638.9800,3644.7500,77899
2025-05-13,BA,200.2950,205.7300,199.6700,203.4200,13509485
2025-05-13,BAC,43.4200,44.4850,43.4200,44.2800,43232541
2025-05-13,BALL,53.4900,53.6650,52.5100,52.7900,2542469
2025-05-13,BAX,31.5500,31.6550,30.9100,31.1500,5922318
2025-05-13,BBY,74.4300,74.7350,73.5500,73.7700,2935706
2025-05-13,BDX,175.0000,177.8000,172.3000,175.3400,3772551
2025-05-13,BG,79.9300,83.8800,79.9300,82.9100,2641272
2025-05-13,BIIB,124.0100,124.4000,121.6000,123.1600,1715292
2025-05-13,BK,87.0850,88.4600,86.9700,87.9300,3073779
2025-05-13,BKNG,5162.3600,5302.6099,5151.3500,5262.4200,253615
2025-05-13,BKR,37.9400,38.3250,37.4700,38.1800,6701265
2025-05-13,BLDR,121.3050,126.7000,120.5300,123.8100,4276031
2025-05-13,BLK,961.0150,968.3150,957.9800,959.1800,604955
2025-05-13,BMY,47.3000,47.6250,46.5100,46.5900,16888236
2025-05-13,BR,237.6700,239.2150,237.0100,237.3100,618025
2025-05-13,BRO,110.3800,111.0400,108.9500,109.0200,1645481
2025-05-13,BSX,103.1900,103.6800,102.2600,102.9500,7066936
2025-05-13,BX,149.5050,150.8100,147.9800,148.6000,3474137
2025-05-13,BXP,67.0450,67.1050,65.4800,66.0400,1215795
2025-05-13,C,75.1300,76.2700,75.0300,75.5700,12397768
2025-05-13,CAG,23.2500,23.3200,22.6250,22.8300,7362359
2025-05-13,CAH,148.0100,149.2100,147.4500,148.2600,2293130
2025-05-13,CARR,74.0100,75.0800,73.6550,74.6500,10638484
2025-05-13,CAT,348.9300,355.3300,348.0672,352.5400,4132547
2025-05-13,CB,289.0200,291.1500,285.1300,285.3300,1454384
2025-05-13,CBOE,221.2400,222.7600,219.4410,220.3800,786826
2025-05-13,CBRE,132.7000,133.0400,131.0400,131.3600,1720242
2025-05-13,CCI,100.8136,101.3000,97.7300,98.3200,3157841
2025-05-13,CCL,22.2200,22.7800,21.9800,22.7400,27784478
2025-05-13,CDNS,312.4200,319.5650,311.5650,318.6600,1707340
2025-05-13,CDW,188.8200,191.7000,188.7450,190.6800,1637406
2025-05-13,CEG,280.4700,296.1700,279.1900,291.5200,3651083
2025-05-13,CF,84.3200,88.4200,84.3200,87.7300,3589842
2025-05-13,CFG,41.8100,42.1850,41.5000,41.8700,4822702
2025-05-13,CHD,94.9050,94.9253,93.1200,94.1000,3675458
2025-05-13,CHRW,96.3000,96.9600,95.5500,96.2800,1631598
2025-05-13,CHTR,402.0000,413.2100,392.1800,411.1300,1540686
2025-05-13,CI,310.2500,310.2500,301.4800,301.8900,3144364
2025-05-13,CINF,149.8700,151.0000,148.5600,148.5600,718256
2025-05-13,CL,88.9200,88.9800,86.9400,87.8800,5458530
2025-05-13,CLX,137.9800,138.0346,135.8700,136.3300,1338205
2025-05-13,CMCSA,32.0253,32.2642,31.6899,31.9702,20753599
2025-05-13,CME,270.0100,272.4090,268.1800,268.3400,3201184
2025-05-13,CMG,50.8100,51.3300,50.2100,50.6500,12936261
2025-05-13,CMI,327.4300,336.2200,327.4300,334.5800,965394
2025-05-13,CMS,70.3200,70.3500,68.9000,69.2400,3115648
2025-05-13,CNC,61.0100,61.1400,58.9500,58.9700,8662397
2025-05-13,CNP,36.8300,37.1150,36.5950,36.6600,4869921
2025-05-13,COF,200.0000,204.4800,199.2500,201.0400,4635187
2025-05-13,COIN,231.7100,260.4200,231.4900,256.9000,39119016
2025-05-13,COO,84.1900,84.5000,81.7000,81.7600,1568444
2025-05-13,COP,92.7300,95.0800,92.2900,94.1700,8293827
2025-05-13,COR,280.0500,280.1900,276.1750,279.0000,1980093
2025-05-13,COST,1013.7150,1023.8300,987.6000,999.0300,2917044
2025-05-13,CPAY,350.7050,356.9200,349.6900,354.8200,684050
2025-05-13,CPB,35.9700,36.0100,34.8600,35.1800,3471150
2025-05-13,CPRT,62.3300,62.9300,62.0400,62.3900,4002123
2025-05-13,CPT,118.7450,118.9500,116.4100,117.2300,949926
2025-05-13,CRL,142.6500,145.6400,141.1900,144.0200,1294891
2025-05-13,CRWD,428.2100,448.0000,427.0001,440.2000,3734581
2025-05-13,CSCO,61.6750,62.2400,61.6050,61.7800,18591168
2025-05-13,CSGP,75.3700,76.0900,74.9000,75.1800,2819562
2025-05-13,CSX,30.3300,30.7200,30.2500,30.5400,16825346
2025-05-13,CTAS,217.3950,218.2600,215.2200,215.3300,1395035
2025-05-13,CTRA,24.2200,24.8900,24.1000,24.7600,7106494
2025-05-13,CTSH,81.8200,82.0400,81.0750,81.2700,2732310
2025-05-13,CTVA,68.5743,68.6500,67.7900,67.9000,3550696
2025-05-13,CVS,62.6100,62.8100,60.3000,60.5000,19166173
2025-05-13,CVX,141.8600,143.2300,140.9200,142.3500,8536797
2025-05-13,CZR,30.0250,30.5850,29.7000,30.5200,4460558
2025-05-13,DAY,59.6000,60.0200,59.1100,59.2600,1536494
2025-05-13,DDOG,113.4900,118.0800,113.3950,117.3100,6364383
2025-05-13,DHR,201.3450,201.7150,196.3600,196.6100,2648636
2025-05-13,DRI,204.1800,209.2150,203.2950,205.0000,2843370
2025-05-13,DVA,143.4650,145.1800,136.4332,143.9800,2167810
2025-05-13,ED,103.1700,103.3100,100.1000,100.5800,4495917
2025-05-13,GLW,47.1000,48.1450,46.8500,47.6200,5427835
2025-05-13,GOOG,159.9200,162.0600,157.5800,160.8900,24944270
2025-05-13,GOOGL,158.7900,160.5700,156.1600,159.5300,42382126
2025-05-13,KMX,69.5000,70.3700,69.0800,69.5600,2589325
2025-05-13,KO,69.5900,69.6900,68.8700,68.9600,14389053
2025-05-13,LNT,59.5000,60.6450,59.0600,60.4600,6083272
2025-05-13,MMM,150.8100,151.7500,150.1700,150.7400,3455821
2025-05-13,MO,56.9600,56.9700,56.3050,56.4700,11410606
2025-05-13,SCHW,85.5200,86.8700,85.1100,86.2200,9564860
2025-05-13,STZ,189.4100,190.5800,187.5600,187.6700,1392872
2025-05-13,T,27.0500,27.1300,26.3100,26.4500,58767134
2025-05-13,TECH,53.4500,53.6550,51.5600,51.6100,2574172
2025-05-13,XYZ,55.1850,58.6851,54.8604,58.1700,20820340
2025-05-14,A,115.5000,115.5000,111.2800,111.5200,2563392
2025-05-14,AAPL,211.9840,213.4900,210.1370,211.8840,49429676
2025-05-14,ABBV,186.5150,187.6450,176.6000,177.4400,12211957
2025-05-14,ABNB,138.3500,139.8350,137.1000,137.4500,6148712
2025-05-14,ABT,129.1250,130.1400,128.1900,128.5600,5267034
2025-05-14,ACGL,93.2500,93.6000,90.6800,90.8500,2068717
2025-05-14,ACN,321.5200,322.1000,317.9000,320.4100,2417203
2025-05-14,ADBE,396.8500,400.1200,396.4200,399.4700,2409217
2025-05-14,ADI,227.6400,228.3400,224.0100,226.8200,4648600
2025-05-14,ADM,50.6950,50.6950,49.3950,49.4100,2897008
2025-05-14,ADP,306.6600,309.9800,305.5100,309.4100,1163118
2025-05-14,ADSK,295.8500,297.9900,294.6500,295.5400,1353254
2025-05-14,AEE,94.7000,95.2900,93.2700,95.0100,2659115
2025-05-14,AEP,99.2700,99.2900,97.4600,98.5900,5207425
2025-05-14,AES,12.4800,12.5500,12.2900,12.5200,23330814
2025-05-14,AFL,104.8750,105.5527,103.7100,103.9000,1831983
2025-05-14,AIG,83.6400,83.7550,81.6600,81.8900,4188399
2025-05-14,AIZ,202.0900,202.0900,196.0300,196.2900,634780
2025-05-14,AJG,334.4700,334.5800,326.0600,329.6400,898481
2025-05-14,AKAM,77.7400,79.1100,77.2510,77.5100,3560855
2025-05-14,ALB,62.4850,62.7900,60.4600,61.0800,3093852
2025-05-14,ALGN,189.5300,190.1850,186.0300,187.6500,856066
2025-05-14,ALL,202.6950,203.0000,197.4288,200.5900,1458812
2025-05-14,ALLE,142.2200,143.0200,140.5300,141.0800,924960
2025-05-14,AMAT,173.4450,175.2800,173.0500,174.1400,7069732
2025-05-14,AMCR,43.7557,44.1382,43.3971,43.8992,8802332
2025-05-14,AMD,119.8300,122.5200,116.5900,117.7200,86743700
2025-05-14,AME,179.5600,180.3950,178.7150,179.3600,1254789
2025-05-14,AMGN,269.8400,270.3400,261.4300,262.2800,3933026
2025-05-14,AMP,519.0500,525.5600,519.0450,521.6700,566993
2025-05-14,AMT,202.5000,205.1850,201.0100,204.5000,4060445
2025-05-14,AMZN,211.4500,211.9300,208.8500,210.2500,38492128
2025-05-14,ANET,99.1500,99.4700,96.4212,98.2200,11725411
2025-05-14,AON,354.9950,355.6150,347.4200,352.2200,1528120
2025-05-14,AOS,69.5950,69.8000,68.2900,68.3500,1747639
2025-05-14,APA,18.2500,18.4500,18.0500,18.1700,8031372
2025-05-14,APD,272.6700,272.6700,268.1400,271.4800,944680
2025-05-14,APH,85.8900,86.0700,85.3700,85.6300,5751492
2025-05-14,APO,146.4300,147.4400,143.6000,144.2400,3243959
2025-05-14,APTV,68.7500,69.6400,68.1000,69.4200,3315209
2025-05-14,ARE,72.1350,72.2500,70.1500,70.9900,2692086
2025-05-14,ATO,153.4850,153.6400,150.0000,152.2500,1504704
2025-05-14,AVB,204.1900,204.1900,200.6800,201.6000,858393
2025-05-14,AVGO,230.2300,233.5000,228.3500,232.1200,19751445
2025-05-14,AVY,181.8350,181.8350,178.4400,180.5100,681719
2025-05-14,AWK,133.9200,134.3500,131.6500,133.8200,1994445
2025-05-14,AXON,725.0000,730.7600,715.5886,728.5300,566253
2025-05-14,AXP,302.8700,303.6200,299.4450,300.1000,1954781
2025-05-14,AZO,3640.0000,3665.0200,3633.1700,3645.4300,99850
2025-05-14,BA,205.8000,209.6600,204.0500,204.7200,16872271
2025-05-14,BAC,44.1900,44.9200,44.1300,44.7400,42419547
2025-05-14,BALL,52.8500,53.4000,52.5200,52.9000,3182978
2025-05-14,BAX,30.9400,31.0300,30.2350,30.3200,3704574
2025-05-14,BBY,73.5500,74.3300,73.0110,73.3900,3529120
2025-05-14,BDX,174.4710,174.8000,170.5200,171.0200,3928140
2025-05-14,BG,82.6100,83.7899,81.7800,81.9400,2052642
2025-05-14,BIIB,123.3800,123.7375,120.0400,120.3700,1495858
2025-05-14,BK,88.1000,88.2300,87.6199,87.9400,3006779
2025-05-14,BKNG,5258.5300,5288.7200,5182.5550,5216.5500,195583
2025-05-14,BKR,37.9600,38.3500,37.7700,37.8400,5939019
2025-05-14,BLDR,123.2800,123.7400,118.9100,119.5100,1921248
2025-05-14,BLK,962.6000,969.9900,959.0000,967.0600,679261
2025-05-14,BMY,46.8100,46.8616,44.0000,44.1200,21973654
2025-05-14,BR,237.1550,237.8599,234.9700,237.4900,511478
2025-05-14,BRO,109.2600,109.6100,107.1000,108.2700,1549982
2025-05-14,BSX,102.7250,103.4800,102.5700,102.9500,5738360
2025-05-14,BX,148.9650,149.9999,147.6200,148.4200,2247908
2025-05-14,BXP,66.1250,66.8050,65.3700,66.1100,2143498
2025-05-14,C,75.6100,75.8600,74.9650,75.2900,11371971
2025-05-14,CAG,22.7600,22.8100,22.3800,22.4500,6485884
2025-05-14,CAH,148.5650,149.5200,147.7400,148.4100,1978939
2025-05-14,CARR,74.4000,74.8500,73.2400,73.3600,5086870
